B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6
10156,9410,9049,9273,15444,18011,12486,0,-3.7488314274510928,4822179.131477631,-2254008574680.87,-4.938453045027166e+16,10156.0,-1.271306786933603e+27
10174,9523,9138,9483,15518,18541,12655,0,-4.230222131931797,5229565.573535609,-2551311197904.094,-5.226733489071897e+16,10174.0,-1.0795960717040414e+27
10213,9562,9184,9552,15741,18649,12723,0,-3.9264660239863534,5153430.718025325,-2603105480051.4717,-5.387398431828406e+16,10213.0,-1.0932026005076763e+27
10247,9589,9267,9665,15808,18900,12934,0,-3.9269419091390962,4422080.649444239,-2682453152977.2812,-5.572448818176657e+16,10247.0,-1.0319865538717759e+27
10203,9524,9234,9629,15851,18569,12881,0,-3.458822057644081,3947393.3233074034,-2483309210999.6567,-5.505261831713924e+16,10203.0,-9.993668553115057e+26
10188,9526,9159,9491,15532,18531,12628,0,-4.3299766100295995,4959702.463241048,-2561887128456.311,-5.239672418601765e+16,10188.0,-1.0881985192621745e+27
10231,9565,9223,9635,15561,18807,12986,0,-4.0503524974230265,4732492.6497813305,-2582574038792.813,-5.465640207752005e+16,10231.0,-1.0168321784348048e+27
10203,9532,9190,9524,15549,18639,12691,0,-4.411197031230788,4625950.228416913,-2606779307068.2134,-5.292424260858755e+16,10203.0,-1.0847042352049938e+27
10218,9523,9133,9442,15386,18479,12702,0,-4.328914642686322,5322706.306141247,-2474519647772.8115,-5.166513935443545e+16,10218.0,-1.1875375578380321e+27
10202,9508,9152,9470,15410,18298,12630,0,-4.238067200815264,4804476.620139098,-2405260108350.692,-5.18248113944735e+16,10202.0,-1.1067770545046396e+27
10227,9556,9159,9541,15466,18133,12694,0,-3.8243622307751806,5419463.341376289,-2285332069843.3076,-5.29457155103093e+16,10227.0,-1.050135690416214e+27
10240,9619,9333,9746,16154,18517,12878,0,-3.230237263986136,3887222.271723889,-2481098667596.315,-5.759852324732308e+16,10240.0,-9.035837047828957e+26
10236,9526,9165,9479,15396,18579,12729,0,-4.513517024370558,4913831.041309915,-2534130440313.4814,-5.214653089234699e+16,10236.0,-1.1777640823379554e+27
10241,9563,9164,9497,15524,18593,12828,0,-4.017878048397043,5505348.530851337,-2493588345720.859,-5.29485739384121e+16,10241.0,-1.1981570637384035e+27
10222,9529,9175,9535,15437,18707,13028,0,-3.925156942442775,4925483.00598876,-2467664395649.5967,-5.32291807658769e+16,10222.0,-1.1409828560346495e+27
10237,9573,9210,9567,15642,18788,12849,0,-4.12619788883408,4986302.8681039065,-2628587001452.62,-5.404821882950002e+16,10237.0,-1.1236209356672643e+27
10198,9227,8437,7284,20855,12317,7846,0,-1.2746716050358387,7065500.620679877,-1031049573801.7399,-3.8898692315043176e+16,10198.0,-1.5396911472227162e+27
10197,9221,8335,7279,19283,11645,7702,0,-1.5791434829505298,7932674.714539037,-839767883157.2905,-3.6191292394197304e+16,10197.0,-1.2084789213549148e+27
10188,9545,9188,9513,15615,18557,12603,0,-4.348716028869687,4806293.942118793,-2598872002688.8813,-5.2895486024318984e+16,10188.0,-1.0669085530261304e+27
10184,9478,9310,9799,15319,17954,12717,0,-4.238414432481936,2221189.164241028,-2222318508436.288,-5.4795222204381784e+16,10184.0,-5.9336117464258735e+26
10214,9222,8355,7222,20643,12245,7788,0,-1.3038246025756453,7799581.316540608,-1014079432390.1427,-3.795785352331705e+16,10214.0,-1.4906927872741445e+27
10201,9205,8369,7218,20434,11865,7616,0,-1.3650770006226902,7321356.542927935,-931018308144.775,-3.759918769496887e+16,10201.0,-1.3584780226523282e+27
10215,9530,9231,9659,15046,18079,12904,0,-4.377506422156382,4086826.0360888937,-2169964883421.665,-5.31750405463427e+16,10215.0,-8.317342512733672e+26
10215,9250,8414,7295,19446,11927,7711,0,-1.6481467090378243,7425026.5045700325,-934423928604.3131,-3.68218844549946e+16,10215.0,-1.2736368064543491e+27
10234,9233,8392,7229,20276,11914,7650,0,-1.4183274027773223,7404429.687590631,-939399597096.2983,-3.760587248323443e+16,10234.0,-1.3710739017027954e+27
10228,9249,8409,7281,20124,12147,7726,0,-1.4818123977325288,7468885.581725931,-1005966519228.4253,-3.782382725347042e+16,10228.0,-1.3914756800083472e+27
10215,9233,8407,7276,19831,11939,7742,0,-1.5037359670445927,7348230.116752583,-927032868465.1113,-3.7208329078482136e+16,10215.0,-1.336313105805592e+27
10209,9211,8359,7232,19598,11633,7572,0,-1.5675396326717899,7451578.429292693,-866752645064.1719,-3.640173668927985e+16,10209.0,-1.2225529955583898e+27
10215,9199,8333,7212,19596,11666,7519,0,-1.5936671220881344,7540031.327677053,-890468253010.7433,-3.61931780779859e+16,10215.0,-1.2127216614839154e+27
10222,9246,8445,7304,21256,12643,7903,0,-1.226402801277783,7222137.184430442,-1138175647913.1277,-3.982496839085473e+16,10222.0,-1.660809345242855e+27
10173,9212,8349,7232,19030,11724,7647,0,-1.7254849200417848,7647120.154791872,-875872079303.5077,-3.540186936560596e+16,10173.0,-1.1767859299463254e+27
10187,9217,8362,7254,20023,11704,7594,0,-1.4468289187026926,7495578.135127413,-886958462427.5125,-3.726074511198763e+16,10187.0,-1.268598616928866e+27
10156,9214,8360,7255,19114,11576,7619,0,-1.674944488647868,7526312.235378298,-837458675695.356,-3.5728729416803e+16,10156.0,-1.1519472718248319e+27
10201,9210,8381,7237,20870,12154,7703,0,-1.2807326919885276,7327463.991992422,-1009448929324.8376,-3.845206880288298e+16,10201.0,-1.4714672049057768e+27
10224,9237,8416,7263,20000,12049,7756,0,-1.4791409805878193,7307865.729840497,-959539679588.0123,-3.7414754583718216e+16,10224.0,-1.3826449184613138e+27
10204,9244,8439,7325,19881,12258,7899,0,-1.4936251549875488,7279142.566496131,-998991408272.2423,-3.7695564547241464e+16,10204.0,-1.4197381433868498e+27
10200,9192,8342,7194,19428,11765,7582,0,-1.637271805277996,7445908.121755249,-903611821692.6746,-3.5717386967794264e+16,10200.0,-1.225769033929768e+27
10065,9348,8947,8978,15253,16627,11864,0,-3.425771417426085,5127260.29229734,-1707641886938.7415,-4.511928609191407e+16,10065.0,-1.2269554636193026e+27
10062,9298,8828,8790,15128,16027,11371,0,-3.5737324346847896,5831463.626083411,-1580607670090.871,-4.242596757054676e+16,10062.0,-1.2180702743629932e+27
10069,9335,8901,8902,14814,16461,11593,0,-4.475393354334471,5458146.86114149,-1726383868436.2705,-4.306741207367448e+16,10069.0,-1.1475289038292504e+27
10057,9373,8936,9037,15151,16328,11526,0,-3.868541589723394,5462117.598926015,-1712522073464.2656,-4.50277725175776e+16,10057.0,-1.052851695616567e+27
10041,9301,8919,8965,15343,16649,11628,0,-3.6270118348868645,4772402.755091851,-1822632956629.5732,-4.471460424635632e+16,10041.0,-1.186984306479563e+27
10019,9245,8926,8909,15995,16235,11296,0,-2.8888095963079023,3829605.608889347,-1741262769317.6719,-4.515811812645653e+16,10019.0,-1.242375868383868e+27
10083,9350,8904,8946,14821,16791,11887,0,-4.244154472538502,5762420.813715609,-1777355975068.1218,-4.384810067643785e+16,10083.0,-1.2044300593373732e+27
10095,9345,9011,9049,14945,16647,11849,0,-4.198304828312022,4220205.529189516,-1738377153992.066,-4.50601847103401e+16,10095.0,-1.1343011384212859e+27
10120,9428,9066,9302,14886,16931,12266,0,-3.9915828326885556,4755148.895505108,-1749012757227.3987,-4.795804838856778e+16,10120.0,-9.764257580877143e+26
10117,9423,9046,9211,14890,16871,12075,0,-4.258324757617745,4887583.680063683,-1786788863582.1797,-4.689972229204454e+16,10117.0,-1.0350360443265699e+27
10060,9388,9085,9170,15256,16963,11990,0,-3.901482795269125,3852369.9310899656,-1868131653165.4697,-4.720057614039273e+16,10060.0,-1.0729639887963146e+27
10071,9358,8919,8974,15021,16887,11928,0,-3.9166085946588316,5682081.191993279,-1815620277256.3206,-4.462531665484136e+16,10071.0,-1.2203581336369292e+27
10051,9293,8835,8827,14532,16206,11537,0,-4.636658374059335,5760921.3751551015,-1606277218058.0095,-4.15339671970773e+16,10051.0,-1.1096618226119421e+27
10068,9316,8870,8815,14982,16318,11501,0,-4.02583560005604,5574859.422198857,-1676166682200.3027,-4.255489650511239e+16,10068.0,-1.2248821294811794e+27
10119,9415,9017,9056,14914,16768,11896,0,-4.390350085469193,5101578.504090562,-1782807797870.085,-4.538212467136009e+16,10119.0,-1.1567911667465976e+27
10125,9445,9083,9212,15022,17051,12178,0,-4.117865147082625,4719871.27333568,-1837306317546.081,-4.750568060780478e+16,10125.0,-1.096239414130619e+27
10112,9387,9024,9127,15025,17030,12065,0,-4.128442146790606,4690969.139353355,-1861205560767.727,-4.635344306367597e+16,10112.0,-1.1533415302210496e+27
10095,9411,9100,9182,15288,16949,11805,0,-4.307132745744536,3897685.973361434,-1950092860343.8147,-4.7294100234742616e+16,10095.0,-1.0715268256312142e+27
10079,9354,9060,9085,15557,16763,11647,0,-3.7427681753903346,3625247.81540572,-1900667526009.6167,-4.66560802012482e+16,10079.0,-1.1644015491373006e+27
10076,9352,8872,8876,15009,16289,11461,0,-4.04780718309349,6012703.96741591,-1690307005643.0315,-4.319287488009828e+16,10076.0,-1.171478363574868e+27
10065,9351,8985,8971,15222,17099,11944,0,-3.9404047811748355,4684084.163159724,-1922958804938.479,-4.514118800954058e+16,10065.0,-1.2823339941153528e+27
10053,9350,8932,8911,15123,16670,11651,0,-4.063925464777207,5265213.359187594,-1812451306398.0474,-4.398940102911595e+16,10053.0,-1.2103390374335231e+27
10081,9394,8989,9054,15164,16805,11773,0,-4.084869754446906,5141906.833059006,-1858686862449.689,-4.566205657559248e+16,10081.0,-1.1439546937497013e+27
10039,9303,8899,8925,14652,16677,11747,0,-4.781133998682546,5124143.639226346,-1775712982273.199,-4.29060356103219e+16,10039.0,-1.1144372149162843e+27
10104,9389,9005,9114,14745,17009,12030,0,-4.781018695027669,4967737.234793605,-1863316326568.744,-4.549249677716567e+16,10104.0,-1.0943495915907691e+27
10055,9345,8992,9045,14948,16963,11856,0,-4.574654792550116,4476851.951568775,-1904833342500.7158,-4.497124138196867e+16,10055.0,-1.1160210243957452e+27
10076,9355,8993,9024,15325,16529,11485,0,-4.0401957728207645,4451397.6664722245,-1835304494442.1194,-4.531596632980104e+16,10076.0,-1.1270432450021342e+27
10073,9405,9026,9088,15242,16709,11601,0,-4.311054168132669,4720248.505895503,-1893023842010.8564,-4.600083081005426e+16,10073.0,-1.0776908600653353e+27
10112,9390,8974,9080,14679,16908,11862,0,-5.180761625106663,5336301.553528377,-1879088546350.402,-4.482341006527492e+16,10112.0,-1.0843353038199975e+27
10028,9317,8985,8932,15470,16589,11379,0,-4.019532017485663,4025050.1679566097,-1897599135269.0776,-4.4574032074962456e+16,10028.0,-1.17568182754332e+27
10033,9323,8899,8899,14361,15893,11178,0,-6.065030393476238,5138048.562285492,-1615168380871.2605,-4.146340910200842e+16,10033.0,-9.246733393400782e+26
10024,9299,8885,8871,14564,16297,11388,0,-5.396641733342771,5100592.419866431,-1725495828124.8884,-4.183049957955083e+16,10024.0,-1.0367154730618278e+27
10065,9332,8920,8953,14706,16881,11791,0,-4.988898705947753,5251083.920903738,-1870813634296.8872,-4.34589284496373e+16,10065.0,-1.1463868764490007e+27
10062,9313,8947,8891,15117,16715,11606,0,-4.279642251709525,4553343.077056715,-1852928722035.0645,-4.366335000689235e+16,10062.0,-1.2370706481979322e+27
10070,9403,9025,9118,15147,16991,11753,0,-4.568496229099268,4769329.708371709,-1984820276011.9004,-4.619197047563065e+16,10070.0,-1.0738649819164061e+27
10032,9346,9031,8960,15323,16463,11297,0,-4.520974900942544,3781595.604517107,-1872705933689.004,-4.453412355379182e+16,10032.0,-1.1023357028264048e+27
9993,9270,8758,8690,14375,15334,10716,0,-5.710942129889338,6043308.7841850575,-1496087323308.921,-3.909343033766059e+16,9993.0,-9.223177389464953e+26
10010,9286,8846,8761,14708,16051,11172,0,-5.002925614233584,5341148.670409966,-1672002282795.0076,-4.097511898975898e+16,10010.0,-1.077735858036776e+27
10024,9335,8990,8902,15416,16360,11197,0,-4.270559375519951,4124648.250698031,-1850740964791.003,-4.406958141712875e+16,10024.0,-1.1341743250051443e+27
10083,9373,8944,8998,14917,16827,11706,0,-4.695274768187962,5440871.935883291,-1890105064593.1328,-4.440858026131769e+16,10083.0,-1.141313101922475e+27
10058,9380,8981,9049,14964,16701,11559,0,-4.924480894214428,4970916.579171093,-1900061326611.5942,-4.480081209809541e+16,10058.0,-1.0421331554390398e+27
10050,9313,8879,8911,14668,16245,11359,0,-5.060135541633402,5350317.798468282,-1719001411264.4436,-4.241778990349264e+16,10050.0,-1.0370760559676969e+27
10553,9714,9096,8860,15547,15832,10912,0,-4.674740630507823,7522515.477549343,-1691635472959.0986,-4.5924156813325864e+16,10553.0,-1.5483174624794127e+27
10547,9708,9032,8819,15715,15179,10480,0,-4.262045190137206,7979187.412697332,-1540298550899.8857,-4.5479780130111496e+16,10547.0,-1.4220666544878682e+27
10665,9873,9312,9251,16193,16203,11230,0,-3.90849930761951,6941970.500998663,-1821158085199.521,-5.2378168421317816e+16,10665.0,-1.6091663016616717e+27
10539,9676,8947,8655,15465,15119,10445,0,-4.489758703494968,8664602.261981742,-1497120366769.6243,-4.329125478094479e+16,10539.0,-1.44580590350448e+27
10590,9772,9195,9024,16106,16460,11158,0,-4.163438543921887,7119136.69790901,-1949476761488.6619,-4.934754966128309e+16,10590.0,-1.7254656932944273e+27
10631,9861,9222,8991,16353,16108,10847,0,-4.0980127795458525,7735584.186468115,-1893629018451.4763,-4.981287572098211e+16,10631.0,-1.7129126415767193e+27
10697,9942,9349,9306,16689,16720,11454,0,-3.4179138828854563,7512233.583343319,-2015661943864.1338,-5.485095385558243e+16,10697.0,-1.8253026346264518e+27
10543,9724,9115,8905,15914,16294,11238,0,-3.87063204691174,7614664.784405569,-1797479367511.8486,-4.7556460301705576e+16,10543.0,-1.7376401019297744e+27
10578,9788,9113,8962,15646,16472,11325,0,-4.450404220752978,8604019.805347461,-1865131376353.2583,-4.777991340598358e+16,10578.0,-1.689726322328748e+27
10590,9766,9115,8951,15982,16098,11063,0,-3.919892223522989,8066867.026272185,-1781412148595.8062,-4.816922617449464e+16,10590.0,-1.6828332835749154e+27
10644,9843,9185,9046,15991,16025,11033,0,-4.113553289939282,8136477.30940814,-1774933058000.6345,-4.947263116555296e+16,10644.0,-1.639105524654878e+27
10667,9892,9305,9205,16194,16498,11451,0,-3.79608370191096,7437627.000148786,-1870939644632.9338,-5.2275641676984056e+16,10667.0,-1.74879756506941e+27
10718,10005,9420,9453,16277,17488,12093,0,-3.864015301428465,7817618.300937662,-2181828289710.311,-5.63550129178084e+16,10718.0,-1.851576882602303e+27
10440,9571,8786,8357,16070,13451,9442,0,-3.254737089506839,8510184.208232537,-1092862854850.6222,-4.089894413950901e+16,10440.0,-1.2232630464304545e+27
10445,9565,8859,8460,15907,14009,9789,0,-3.5187090109830286,7829867.331057045,-1216094353164.2454,-4.16168040037734e+16,10445.0,-1.3001335499935156e+27
10576,9761,9170,9001,15931,16538,11455,0,-3.8515180745944115,7506964.005451738,-1849241138111.2698,-4.892975110943025e+16,10576.0,-1.7853651153126654e+27
10627,9818,9212,9123,15732,17457,11980,0,-4.415007573293139,8071198.552097928,-2143495519756.5781,-5.047220111360728e+16,10627.0,-1.9296151071437232e+27
10677,9883,9328,9301,15955,17277,12099,0,-3.867798636423778,7394523.892289115,-2020436590800.2278,-5.3333603588488104e+16,10677.0,-1.880589477788711e+27
10666,9895,9348,9272,16128,17227,11973,0,-3.813360564028314,7199399.014752069,-2046891127847.2727,-5.342202932258716e+16,10666.0,-1.9033871041741684e+27
10744,9981,9454,9513,16558,17821,12286,0,-3.501387458800314,7084104.962052382,-2299650982589.5947,-5.798019282056946e+16,10744.0,-1.995044266840376e+27
10699,9930,9359,9306,16376,17187,11925,0,-3.5248085150810224,7509189.414058949,-2054803692252.2793,-5.455186722773035e+16,10699.0,-1.953257651704514e+27
10714,9945,9366,9424,16125,17203,12073,0,-3.6866317064277028,7722466.446951384,-2016962244894.0789,-5.529134076100702e+16,10714.0,-1.8094243182858606e+27
10645,9859,9324,9317,16044,17968,12376,0,-3.9288150149158847,7266467.974488002,-2295458305244.8335,-5.39386186549123e+16,10645.0,-2.0089921844060433e+27
10605,9775,9210,9131,15844,17163,11947,0,-3.8581113683988395,7452569.381939218,-1991924752030.876,-5.059258344541574e+16,10605.0,-1.8905777078448944e+27
10520,9685,9092,8886,16199,15620,10794,0,-3.4811756596045274,7099697.9100949,-1639385612297.6255,-4.742612135975409e+16,10520.0,-1.5976599836175093e+27
10706,9945,9420,9495,16491,17601,12143,0,-3.5287744331506783,6975205.227904259,-2234491091658.4346,-5.7156121474036056e+16,10706.0,-1.874343076779214e+27
10589,9783,9124,8883,16035,16317,11160,0,-3.9173737141164207,8246694.034117162,-1840550304064.0137,-4.7876182677719656e+16,10589.0,-1.8050776497448832e+27
10592,9750,9048,8806,16972,15899,10812,0,-2.7758676191744187,8554543.430238267,-1759725529098.9485,-4.88587643765471e+16,10592.0,-1.939280150203711e+27
10613,9829,9209,9157,16068,17330,11846,0,-3.8859523289846227,8177189.874119893,-2143584905414.274,-5.150218193573547e+16,10613.0,-1.911281035856467e+27
10640,9853,9308,9336,16116,17641,12334,0,-3.5006001681900965,7388463.883175455,-2124355934660.9958,-5.420342980430272e+16,10640.0,-1.9473465149498896e+27
10634,9865,9285,9293,16206,16871,11687,0,-3.667902198830071,7492387.92886552,-1986238111871.0183,-5.321592245242709e+16,10634.0,-1.7297235521594928e+27
10656,9896,9369,9371,16186,17231,11996,0,-3.727489503109797,6925637.247023673,-2059697788606.3203,-5.456721351004324e+16,10656.0,-1.7976262733949534e+27
10707,9994,9455,9586,16386,17948,12494,0,-3.5232022647024013,7384206.026786974,-2286538716655.4824,-5.852298261463248e+16,10707.0,-1.8572936892663e+27
10761,9962,9440,9486,16351,18402,12633,0,-3.7658917497143225,7212712.284350621,-2474148352944.8604,-5.754191370693894e+16,10761.0,-2.186081701150855e+27
10576,9741,9150,9023,16169,16766,11445,0,-3.6821906561638507,7497104.530785346,-1984347750646.4663,-4.9597100346937976e+16,10576.0,-1.8498868919925785e+27
10578,9635,8462,8231,12915,19762,15440,0,-4.147048634960768,22712719.31060667,-1602934750571.834,-3.890177938557841e+16,10578.0,-2.9990461415923484e+27
10610,9713,8851,8547,14965,18685,13875,0,-2.883103090744458,13954644.65781061,-1802750037694.8662,-4.491947181244598e+16,10610.0,-3.117024041726666e+27
10525,9613,8508,8147,13600,18727,13912,0,-4.23433358555698,18934142.720577255,-1723596433206.6567,-3.789153333930186e+16,10525.0,-2.682570885190968e+27
10551,9647,8602,8278,14011,17189,12694,0,-4.1637629367970455,16102337.290457463,-1505816009438.7405,-3.872213846672416e+16,10551.0,-2.1548237132909677e+27
10551,9655,8648,8329,13950,16559,12110,0,-4.904672894159322,14699667.691858122,-1452790616958.1716,-3.848635599758504e+16,10551.0,-1.8394103105187732e+27
10583,9681,8583,8342,13563,19703,15388,0,-3.2727896710352886,20766657.161830716,-1617436714821.158,-4.142857050671313e+16,10583.0,-3.291977681621605e+27
10512,9577,8417,8100,13481,19103,15020,0,-3.013348035835099,21721220.37965326,-1435416226857.8354,-3.829478411183396e+16,10512.0,-3.1425310717467e+27
