B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10
10202,9314,8370,8023,10180,10760,9338,1,762577843706.9153,95266276.0,835040290492.0,74726222.0,9338.0,1.0,9314.0,-49697014.50418161,7.221964423820572,8370.0
10237,9373,8421,8122,10083,11005,10038,1,821950467744.9806,102759006.0,851154484618.0,76127506.0,10038.0,1.0,9373.0,-53939252.00498753,5.696935300794552,8421.0
10205,9303,8307,7905,9375,10212,9304,1,689418668376.9117,94947320.0,823242707625.0,73540215.0,9304.0,1.0,9303.0,-53436052.29469122,16.351493848857643,8307.0
10271,9368,8408,8100,9776,10896,9918,1,785260903104.9657,101867778.0,854496872100.0,75880800.0,9918.0,1.0,9368.0,-55154554.76688867,7.496598639455782,8408.0
10176,9295,8310,7928,9392,9871,9055,1,674141118945.8899,92143680.0,820952137728.0,73690760.0,9055.0,1.0,9295.0,-51567039.45968712,26.399416909620992,8310.0
10199,9332,8352,8011,9614,10010,9062,1,697842454348.8885,92423338.0,833301023611.0,74758652.0,9062.0,1.0,9332.0,-50631775.59602491,19.446351931330472,8352.0
10171,9303,8302,7942,9608,10551,9613,1,733438869732.9452,97773823.0,821593872022.0,73884426.0,9613.0,1.0,9303.0,-53585900.365695015,8.675992779783394,8302.0
10196,9330,8361,8059,9989,11503,10211,1,821895173495.0015,104111356.0,837800874544.0,75190470.0,10211.0,1.0,9330.0,-54944387.73047483,5.24987146529563,8361.0
10232,9337,8365,8002,9552,9952,9039,1,690804408969.8834,92487048.0,837759979648.0,74714674.0,9039.0,1.0,9337.0,-51181122.863956966,25.319327731092436,8365.0
10197,9298,8303,7939,9758,10873,9744,1,754756247616.9557,99359568.0,825487764651.0,73816822.0,9744.0,1.0,9298.0,-53893024.233168736,7.133235724743778,8303.0
10194,9304,8328,7961,9488,9976,9038,1,682583860374.8867,92133372.0,827288300196.0,74069144.0,9038.0,1.0,9304.0,-51137542.28626321,24.361185983827493,8328.0
10188,9287,8301,7924,9579,10461,9474,1,719017927518.9299,96521112.0,822474305856.0,73590188.0,9474.0,1.0,9287.0,-53196708.58764005,10.068012752391073,8301.0
10228,9308,8256,7826,9040,9190,8600,1,608336574600.841,87960800.0,818693386784.0,72844408.0,8600.0,1.0,9308.0,-51104783.333333336,-20.77294685990338,8256.0
10174,9284,8216,7797,9135,9594,8726,1,621425754920.8578,88778324.0,807069621972.0,72387348.0,8726.0,1.0,9284.0,-50946171.63863194,-79.32727272727273,8216.0
10147,9251,8151,7703,8619,9111,8698,1,577390714282.8573,88258606.0,793113274127.0,71260453.0,8698.0,1.0,9251.0,-52826096.10047847,-16.318949343339586,8151.0
10165,9273,8219,7805,9275,9673,8971,1,649331825939.8826,91190215.0,806468991125.0,72375765.0,8971.0,1.0,9273.0,-51673820.64405646,32.5036231884058,8219.0
10129,9215,8106,7666,8944,9135,8341,1,571813701734.8236,84485989.0,786505849906.0,70642190.0,8341.0,1.0,9215.0,-49201420.756970145,-16.354901960784314,8106.0
10203,9331,8328,7971,10153,10597,9065,1,733533989335.8885,92490195.0,829790736939.0,74377401.0,9065.0,1.0,9331.0,-48435351.385987036,8.682950191570882,8328.0
10212,9330,8418,8070,11050,11287,9272,1,826721997064.908,94685664.0,841579498080.0,75293100.0,9272.0,1.0,9330.0,-45566348.52173914,4.545098039215686,8418.0
10163,9282,8313,7907,10664,10459,8894,1,749853887096.8752,90389722.0,816686901083.0,73392774.0,8894.0,1.0,9282.0,-45274110.466498256,5.977150537634409,8313.0
10211,9306,8267,7889,9880,10125,8864,1,690799069312.8682,90510304.0,822542806169.0,73415034.0,8864.0,1.0,9306.0,-48715448.19644369,13.763975155279503,8267.0
10204,9318,8246,7836,9269,9746,9047,1,657008329913.8866,92315588.0,815896982976.0,73015848.0,9047.0,1.0,9318.0,-52462940.79699248,32.778985507246375,8246.0
10182,9281,8198,7782,9171,9552,8797,1,627741067583.864,89571054.0,806784250968.0,72224742.0,8797.0,1.0,9281.0,-51270561.01110027,2199.25,8198.0
10173,9292,8214,7800,9189,9595,8795,1,630285108670.8646,89471535.0,807221446200.0,72477600.0,8795.0,1.0,9292.0,-51090778.16654492,799.5454545454545,8214.0
10196,9287,8269,7830,9586,9973,8963,1,672656864229.879,91386748.0,813994397280.0,72717210.0,8963.0,1.0,9287.0,-50698848.01003749,17.137667304015295,8269.0
10138,9259,8305,7923,11108,11232,9040,1,795506846800.8917,91647520.0,814318365612.0,73359057.0,9040.0,1.0,9259.0,-43739713.99397953,4.331576425491136,8305.0
10125,9202,8296,7780,12016,11297,8811,1,823602533094.8702,89211375.0,797571562500.0,71591560.0,8811.0,1.0,9202.0,-39558654.08678882,3.015400410677618,8296.0
10127,9237,8223,7784,10128,9860,8570,1,675540739680.8463,86788390.0,798296908136.0,71900808.0,8570.0,1.0,9237.0,-45698247.785479754,10.889453621346886,8223.0
10177,9311,8265,7909,9906,10327,8857,1,693825282232.8704,90137689.0,819145641061.0,73640699.0,8857.0,1.0,9311.0,-48149677.20399274,13.082717872968981,8265.0
10230,9338,8285,7889,9506,9921,8888,1,666445375464.8688,90924240.0,825606728100.0,73667482.0,8888.0,1.0,9338.0,-50689865.66372963,32.32,8285.0
10163,9298,8233,7878,10077,10144,8688,1,689622528096.855,88296144.0,813691590582.0,73249644.0,8688.0,1.0,9298.0,-46400486.91655533,12.0,8233.0
10189,9282,8358,7973,10800,11309,9451,1,813714182710.9276,96296239.0,827722743533.0,74005386.0,9451.0,1.0,9282.0,-47602264.88442211,4.524174246050742,8358.0
10220,9331,8251,7859,9088,9554,8806,1,628857339026.8617,89997320.0,820859975600.0,73332329.0,8806.0,1.0,9331.0,-51875112.88789238,-47.6,8251.0
10151,9265,8328,7923,10790,11531,9259,1,791450227662.9121,93988109.0,816408112323.0,73406595.0,9259.0,1.0,9265.0,-46455781.73451009,4.688101265822785,8328.0
10107,9194,8263,7783,11820,11382,8755,1,805328254760.8662,88486785.0,795044727567.0,71556902.0,8755.0,1.0,9194.0,-39741690.27471862,3.260707635009311,8263.0
10126,9261,8405,7941,12148,11942,9158,1,883354497278.9045,92733908.0,814237391316.0,73541601.0,9158.0,1.0,9261.0,-40169887.39773944,2.8274158690954,8405.0
10273,9386,8353,7971,9682,9847,9061,1,699191593828.8821,93083653.0,841215730659.0,74815806.0,9061.0,1.0,9386.0,-51216296.38513109,18.158316633266534,8353.0
10255,9371,8348,7999,9735,9967,9240,1,719426483160.901,94756200.0,841215034975.0,74958629.0,9240.0,1.0,9371.0,-51651533.035457596,12.815533980582524,8348.0
10258,9356,8317,7941,9422,9901,8966,1,670745052338.874,91973228.0,835604144724.0,74295996.0,8966.0,1.0,9356.0,-51634994.563905254,47.439153439153436,8317.0
10184,9287,8375,8004,11376,11812,9499,1,864820487181.9327,96737816.0,830125703424.0,74333148.0,9499.0,1.0,9287.0,-45091467.17934328,3.5351693338295496,8375.0
10143,9253,8320,7935,11080,11677,9416,1,827757320896.9285,95506488.0,816356362815.0,73422555.0,9416.0,1.0,9253.0,-45746300.557692304,3.8941273779983456,8320.0
10154,9279,8316,7925,10542,10968,9257,1,773285300115.9117,93995578.0,817096949300.0,73536075.0,9257.0,1.0,9279.0,-47486843.790404044,5.381976744186047,8316.0
10247,9364,8338,7952,9714,10060,8962,1,692184371760.8748,91833614.0,834968023568.0,74462528.0,8962.0,1.0,9364.0,-50311326.602062844,18.78825995807128,8338.0
10216,9320,8303,7911,9883,10282,9301,1,727098196996.9104,95019016.0,825644615616.0,73730520.0,9301.0,1.0,9320.0,-51218722.267674334,8.799432355723747,8303.0
10311,9415,8339,7956,9204,9641,9407,1,688749609784.9124,96995577.0,845855832276.0,74905740.0,9407.0,1.0,9415.0,-55683458.95742895,27.34593023255814,8339.0
10256,9388,8367,8027,9627,10032,9125,1,705049257000.8898,93586000.0,844324297472.0,75357476.0,9125.0,1.0,9388.0,-51438542.734851204,19.45628997867804,8367.0
10259,9367,8358,8032,9898,10358,9082,1,721932503032.8854,93172238.0,845344554592.0,75235744.0,9082.0,1.0,9367.0,-49969468.25460636,13.181422351233673,8358.0
10200,9316,8323,7980,10313,10775,9125,1,750873793375.8947,93075000.0,830239200000.0,74341680.0,9125.0,1.0,9316.0,-47951921.0470984,7.253577106518283,8323.0
10194,9269,8279,7901,10071,10499,9088,1,723048332288.8916,92643072.0,821053242036.0,73234369.0,9088.0,1.0,9269.0,-48960775.614446186,8.541353383458647,8279.0
10210,9297,8219,7850,9168,9694,9026,1,649498224314.884,92155460.0,818316185000.0,72981450.0,9026.0,1.0,9297.0,-52628829.13322789,67.35820895522389,8219.0
10209,9312,8258,7870,9467,10464,9288,1,691910303040.9099,94821192.0,820240369470.0,73285440.0,9288.0,1.0,9312.0,-52912828.34487769,13.7396449704142,8258.0
10277,9389,8344,7976,9493,9955,9171,1,694298717190.8923,94250367.0,842399030504.0,74886664.0,9171.0,1.0,9389.0,-52630878.60258869,22.313868613138688,8344.0
10492,9434,8457,8168,10109,10630,9411,1,776970456609.8971,98740212.0,899150298752.0,77056912.0,9411.0,1.0,9434.0,-52788433.36183044,10.943023255813953,8457.0
10286,9417,8366,8015,9665,9987,9051,1,701042381088.88,93098586.0,848001394940.0,75477255.0,9051.0,1.0,9417.0,-51185668.831879035,21.809638554216868,8366.0
10418,9427,8372,8026,9474,9816,9099,1,691777907595.8734,94793382.0,871099694824.0,75661102.0,9099.0,1.0,9427.0,-53463648.1411849,70.53488372093024,8372.0
10434,9454,8474,8185,9746,10301,9458,1,754375518350.9065,98684772.0,891087493860.0,77380990.0,9458.0,1.0,9454.0,-54158308.301392496,16.167521367521367,8474.0
10206,9307,8313,7995,10241,10830,9453,1,773884856364.9263,96477318.0,832778675820.0,74409465.0,9453.0,1.0,9307.0,-49915396.38848791,6.331547220361688,8313.0
10312,9401,8423,8108,10141,10478,9192,1,755701114680.8914,94787904.0,862183185152.0,76223308.0,9192.0,1.0,9401.0,-49913704.77122166,10.067907995618839,8423.0
10204,9342,8355,8057,10088,10692,9349,1,759782114039.9163,95397196.0,838907860112.0,75268494.0,9349.0,1.0,9342.0,-49913429.25110712,7.949829931972789,8355.0
10197,9299,8292,7972,9916,10872,9574,1,756730434396.939,97626078.0,828919065348.0,74131628.0,9574.0,1.0,9299.0,-51980465.04389773,7.247539742619228,8292.0
10276,9393,8343,7978,9234,9880,9092,1,669703763900.8849,93429392.0,842446292128.0,74937354.0,9092.0,1.0,9393.0,-53279031.72815534,126.27777777777777,8343.0
10184,9323,8313,7995,9565,10203,9214,1,704520775860.9048,93835376.0,829192278720.0,74537385.0,9214.0,1.0,9323.0,-51445876.87730062,15.356666666666667,8313.0
10335,9439,8445,8120,9323,10203,9399,1,711433093176.9095,97138665.0,867315267000.0,76644680.0,9399.0,1.0,9439.0,-55001957.460035525,35.20224719101124,8445.0
10310,9439,8418,8124,9425,10062,9346,1,715514703594.9066,96357260.0,863549516400.0,76682436.0,9346.0,1.0,9439.0,-53843098.71133286,27.73293768545994,8418.0
10520,9400,8360,8047,9375,9750,9105,1,686791096920.8656,95784600.0,890564708800.0,75641800.0,9105.0,1.0,9400.0,-54693743.16836124,-104.65517241379311,8360.0
10311,9432,8446,8158,9756,10220,9318,1,741518389248.9038,96077898.0,867331809918.0,76946256.0,9318.0,1.0,9432.0,-52165283.97442577,15.401652892561984,8446.0
10232,9419,8487,8294,10240,10880,9635,1,818207350645.9417,98585320.0,868330576256.0,78121186.0,9635.0,1.0,9419.0,-50366309.15458937,7.142327650111193,8487.0
10210,9362,8435,8221,10294,10740,9443,1,799036093009.9249,96413030.0,856990746100.0,76965002.0,9443.0,1.0,9362.0,-49033550.51618257,7.230474732006126,8435.0
10230,9280,8178,7666,9994,9513,8103,1,620720372619.7921,82893690.0,802269131400.0,71140480.0,8103.0,1.0,9280.0,-44929896.463683054,40.3134328358209,8178.0
10328,9409,8354,7849,11060,10135,8194,1,711236012534.7935,84627632.0,837233866816.0,73851241.0,8194.0,1.0,9409.0,-42045781.76586067,7.6081708449396475,8354.0
10436,9587,8600,8316,10672,10734,9231,1,819139693365.8846,96334716.0,905696358336.0,79725492.0,9231.0,1.0,9587.0,-48695482.83069768,8.019982623805387,8600.0
10290,9383,8319,7836,11134,10404,8331,1,726760891623.8097,85725990.0,829707807600.0,73525188.0,8331.0,1.0,9383.0,-42031721.63108547,6.221807318894697,8319.0
10307,9367,8227,7715,9819,9587,8106,1,613975003362.7865,83548542.0,819597231035.0,72266405.0,8106.0,1.0,9367.0,-46220722.859730154,-83.56701030927834,8227.0
10398,9519,8471,8179,10422,10309,8872,1,756170665208.8533,92251056.0,884300426316.0,77855901.0,8872.0,1.0,9519.0,-47603834.03329005,12.373779637377964,8471.0
10335,9370,8268,7767,10875,10612,8571,1,723870567519.8293,88581285.0,829610551575.0,72776790.0,8571.0,1.0,9370.0,-44791923.15729318,6.377232142857143,8268.0
10304,9429,8352,7936,10372,10038,8602,1,707960831974.8348,88635008.0,842584293376.0,74828544.0,8602.0,1.0,9429.0,-46238386.628352486,11.719346049046322,8352.0
10266,9300,8131,7603,10131,9576,7919,1,609887534194.7714,81296454.0,801285917868.0,70707900.0,7919.0,1.0,9300.0,-43779689.927622676,43.751381215469614,8131.0
10292,9380,8262,7802,10106,9877,8481,1,668614213839.8241,87286452.0,826428909728.0,73182760.0,8481.0,1.0,9380.0,-46809470.106027596,17.202839756592294,8262.0
10279,9339,8250,7724,10285,10549,8652,1,687237531120.8418,88933908.0,816101163884.0,72134436.0,8652.0,1.0,9339.0,-47269106.080000006,9.26338329764454,8250.0
10224,9269,8109,7560,9970,9516,8119,1,611871994025.7942,83008656.0,790248130560.0,70073640.0,8119.0,1.0,9269.0,-45267461.972253054,26.619672131147542,8109.0
10635,9703,8556,8033,10138,9729,8705,1,708830026190.8186,92577675.0,908558206425.0,77944199.0,8705.0,1.0,9703.0,-51140579.831112675,49.74285714285714,8556.0
10722,9819,8664,8158,9454,9310,8653,1,667276172877.807,92777466.0,937854154872.0,80103402.0,8653.0,1.0,9819.0,-54254907.24076639,-11.194049159120311,8664.0
10747,9841,8719,8237,9333,9442,8917,1,685406747641.8298,95830999.0,951357100133.0,81060317.0,8917.0,1.0,9841.0,-56511232.845452465,-12.14850136239782,8719.0
10673,9774,8666,8179,9198,9352,8972,1,674871758496.8407,95758156.0,931693846291.0,79941546.0,8972.0,1.0,9774.0,-56805754.180937,-13.15542521994135,8666.0
10591,9683,8600,8081,9214,9506,9017,1,671295289614.8514,95499047.0,906439959761.0,78248323.0,9017.0,1.0,9683.0,-56455681.29779069,-20.44671201814059,8600.0
10580,9673,8558,8077,10315,10531,9765,1,813460376610.923,103313700.0,904110302800.0,78128821.0,9765.0,1.0,9673.0,-55771585.147522785,6.862262825017568,8558.0
10634,9710,8597,8132,10015,10450,9274,1,755194293530.8722,98619716.0,919582466192.0,78961720.0,9274.0,1.0,9710.0,-54682739.16645341,17.73231357552581,8597.0
10637,9744,8614,8123,9426,9527,8993,1,688474942680.8455,95658541.0,919083081587.0,79150512.0,8993.0,1.0,9744.0,-55681437.35372649,-26.372434017595307,8614.0
10739,9838,8739,8277,9903,9795,8937,1,732444266367.8322,95974443.0,954554303517.0,81429126.0,8937.0,1.0,9838.0,-54053373.619464464,-50.77840909090909,8739.0
10724,9855,8774,8313,10104,9990,9317,1,782477316159.8688,99915508.0,956029715088.0,81924615.0,9317.0,1.0,9855.0,-55309813.00911785,24.263020833333332,8774.0
10791,9889,8792,8314,10212,10079,8962,1,760800096512.8306,96708942.0,968129391834.0,82217146.0,8962.0,1.0,9889.0,-53427868.17015468,129.8840579710145,8792.0
10736,9855,8784,8331,9665,9878,9226,1,742770295428.8594,99050336.0,960245189376.0,82102005.0,9226.0,1.0,9855.0,-56755741.432718575,-52.42045454545455,8784.0
10784,9879,8750,8262,9849,9824,8941,1,727454539473.8291,96419744.0,960826447872.0,81620298.0,8941.0,1.0,9879.0,-54836461.9624,-34.92578125,8750.0
10745,9865,8773,8269,9488,9839,9319,1,731033856794.8673,100132655.0,954697601725.0,81573685.0,9319.0,1.0,9865.0,-58453781.755841784,-45.01932367149758,8773.0
10701,9791,8653,8149,9375,9685,9128,1,697252987144.8531,97678728.0,933153406749.0,79786859.0,9128.0,1.0,9791.0,-57374287.68057321,-26.305475504322768,8653.0
10620,9685,8539,7995,9064,9649,9149,1,662900483791.8615,97162380.0,901711278000.0,77431575.0,9149.0,1.0,9685.0,-58331492.19451927,-22.758706467661693,8539.0
10692,9783,8700,8175,9367,9756,9280,1,710518856960.868,99221760.0,934556713200.0,79976025.0,9280.0,1.0,9783.0,-58372360.0,-42.18181818181818,8700.0
10762,9863,8715,8194,9423,9699,9217,1,711564372883.8564,99193354.0,949034356936.0,80817422.0,9217.0,1.0,9863.0,-58354327.73700516,-29.167721518987342,8715.0
10859,9947,8822,8301,9539,9673,9194,1,727910852526.8467,99837646.0,978836330181.0,82570047.0,9194.0,1.0,9947.0,-58567360.4467241,-21.53161592505855,8822.0
10882,10005,8907,8438,9704,9883,9452,1,773849124988.8687,102856664.0,999210442712.0,84422190.0,9452.0,1.0,10005.0,-59400934.29123162,-57.63414634146341,8907.0
10820,9949,8849,8397,9716,9866,9414,1,767941693434.8701,101859480.0,983056942800.0,83541753.0,9414.0,1.0,9949.0,-58452870.705164425,-108.20689655172414,8849.0
10742,9872,8802,8312,9750,9937,9313,1,754644096441.8671,100040246.0,959126367968.0,82056064.0,9313.0,1.0,9872.0,-57157486.85139741,1034.7777777777778,8802.0
10674,9784,8668,8245,9656,9664,8955,1,712845267975.839,95585670.0,939388105620.0,80669080.0,8955.0,1.0,9784.0,-54451838.292570375,-29.074675324675326,8668.0
10681,9779,8654,8155,9516,9617,9047,1,701977520006.847,96631007.0,930353070955.0,79747745.0,9047.0,1.0,9779.0,-56058396.326554194,-33.13919413919414,8654.0
10804,9880,8768,8205,9335,9518,9074,1,694912962380.84,98035496.0,957740243280.0,81065400.0,9074.0,1.0,9880.0,-58393038.84819799,-15.123333333333333,8768.0
10737,9866,8729,8179,9471,9453,8837,1,684448369927.8231,94882869.0,942901039251.0,80694014.0,8837.0,1.0,9866.0,-55663168.11908581,-14.53453947368421,8729.0
10821,9958,8850,8380,9709,9638,9156,1,744846075288.8462,99077076.0,981248063580.0,83448040.0,9156.0,1.0,9958.0,-56980622.73898305,-27.25,8850.0
10856,9969,8869,8360,9538,9573,9123,1,727347806229.8405,99039288.0,985248872960.0,83340840.0,9123.0,1.0,9969.0,-58019518.10407036,-16.437837837837836,8869.0
10743,9854,8739,8245,9325,9693,9247,1,710852777607.8608,99340521.0,951572344005.0,81246230.0,9247.0,1.0,9854.0,-58654301.38442614,-22.228365384615383,8739.0
10707,9792,8725,8247,9461,9815,9260,1,722411112340.8649,99146820.0,945434834703.0,80754624.0,9260.0,1.0,9792.0,-57732960.09054441,-39.742489270386265,8725.0
10685,9793,8685,8231,9594,9676,8989,1,709749219192.8413,96047465.0,939726890975.0,80606183.0,8989.0,1.0,9793.0,-55172311.59896373,-26.993993993993993,8685.0
10695,9836,8844,8482,10226,10188,9057,1,785479519452.8469,96864615.0,970196818050.0,83428952.0,9057.0,1.0,9836.0,-52442600.45115332,85.44339622641509,8844.0
10549,9739,8849,8767,11400,11354,9789,1,978246584250.928,103264161.0,975604042567.0,85381813.0,9789.0,1.0,9739.0,-47974122.355972424,5.226374799786439,8849.0
10628,9817,8818,8692,10528,11323,10314,1,943718076558.9706,109617192.0,981799505728.0,85329364.0,10314.0,1.0,9817.0,-56089770.71580857,6.776609724047306,8818.0
10748,9962,8993,8839,10652,11823,10959,1,1031705235562.0197,117787332.0,1021076895856.0,88054118.0,10959.0,1.0,9962.0,-60408251.46925386,5.4145256916996045,8993.0
10795,9988,9057,8903,10622,12124,11412,1,1079083000441.0573,123192540.0,1037484618575.0,88923164.0,11412.0,1.0,9988.0,-63602558.694932096,4.885273972602739,9057.0
10774,9984,8961,8789,10395,11506,10805,1,987046258401.0029,116413070.0,1020218998964.0,87749376.0,10805.0,1.0,9984.0,-61321209.18731168,6.6004886988393405,8961.0
10826,10063,9110,8964,10649,11768,11169,1,1066045409722.0317,120915594.0,1050601202064.0,90204732.0,11169.0,1.0,10063.0,-62388160.64851811,5.507396449704142,9110.0
10761,9989,8933,8750,10644,11664,10554,1,982833207852.9808,113571594.0,1013242308750.0,87403750.0,10554.0,1.0,9989.0,-58543308.554796815,6.256075874333136,8933.0
10613,9753,8778,8561,10904,11375,10308,1,962133567240.9713,109398804.0,964274818409.0,83495433.0,10308.0,1.0,9753.0,-54578574.81339713,5.057899901864573,8778.0
10672,9863,8941,8801,10742,11295,10361,1,979421900509.971,110572592.0,1002359830784.0,86804263.0,10361.0,1.0,9863.0,-55784662.30175596,6.356441717791411,8941.0
10829,9984,8882,8431,9926,9600,8848,1,740358842048.817,95814992.0,988680108871.0,84175104.0,8848.0,1.0,9984.0,-54123264.81242963,-18.20576131687243,8882.0
10725,9905,8914,8732,10479,11370,10473,1,958194689646.9766,112322925.0,1004403757500.0,86490460.0,10473.0,1.0,9905.0,-58559533.947273955,7.005351170568562,8914.0
10830,9992,8996,8765,10498,11234,10430,1,959603169770.9631,112956900.0,1028037208500.0,87579880.0,10430.0,1.0,9992.0,-59605199.59648733,7.824456114028507,8996.0
10949,10155,9201,9026,10971,12065,11182,1,1107166675873.0215,122431718.0,1082042304626.0,91659030.0,11182.0,1.0,10155.0,-62248320.003260516,5.1340679522497705,9201.0
10832,9959,8924,8415,9847,9656,8970,1,743179497840.8281,97163040.0,987350664960.0,83804985.0,8970.0,1.0,9959.0,-55509254.3427835,-20.86046511627907,8924.0
