B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2
10205,9529,9174,9519,15832,18782,12667,0,-1.7663978622159254e-13,1.8265941282883369e-25
10176,9504,9146,9488,15589,18748,12668,0,-1.8433568956256396e-13,1.897761427535562e-25
10173,9527,9155,9504,15542,18627,12620,0,-1.874061082367095e-13,1.9305269234714045e-25
10182,9479,9058,9317,15456,18446,12597,0,-1.8329923047059426e-13,1.9380503543053438e-25
10156,9410,9049,9273,15444,18011,12486,0,-1.8408360803755093e-13,2.0708073758982496e-25
10174,9523,9138,9483,15518,18541,12655,0,-1.869090696347633e-13,1.9519513884468776e-25
10213,9562,9184,9552,15741,18649,12723,0,-1.8003162922864518e-13,1.8740868169229234e-25
10247,9589,9267,9665,15808,18900,12934,0,-1.7841992077102086e-13,1.832211588389115e-25
10203,9524,9234,9629,15851,18569,12881,0,-1.7713929366364494e-13,1.9272911319781911e-25
10188,9526,9159,9491,15532,18531,12628,0,-1.8686083778407656e-13,1.9467377007539573e-25
10231,9565,9223,9635,15561,18807,12986,0,-1.8543745003406497e-13,1.920038031398673e-25
10203,9532,9190,9524,15549,18639,12691,0,-1.863406697152431e-13,1.9255896399884724e-25
10218,9523,9133,9442,15386,18479,12702,0,-1.8858745561537552e-13,1.9717990148178302e-25
10202,9508,9152,9470,15410,18298,12630,0,-1.9019687283150829e-13,2.0321363298822873e-25
10227,9556,9159,9541,15466,18133,12694,0,-1.895426831838733e-13,2.063703193027475e-25
10240,9619,9333,9746,16154,18517,12878,0,-1.708693632642774e-13,1.8563667544214713e-25
10236,9526,9165,9479,15396,18579,12729,0,-1.889630001430711e-13,1.955107495149246e-25
10241,9563,9164,9497,15524,18593,12828,0,-1.8351038924705088e-13,1.9121241749582005e-25
10222,9529,9175,9535,15437,18707,13028,0,-1.855833695667842e-13,1.9550631284399673e-25
10237,9573,9210,9567,15642,18788,12849,0,-1.8181623943505604e-13,1.8638116267318087e-25
10198,9227,8437,7284,20855,12317,7846,0,-7.3104814639486e-14,2.1688766473755604e-25
10197,9221,8335,7279,19283,11645,7702,0,-9.409005045396784e-14,2.640965074430095e-25
10188,9545,9188,9513,15615,18557,12603,0,-1.8511693680586887e-13,1.9173508449802696e-25
10184,9478,9310,9799,15319,17954,12717,0,-2.0623824525479543e-13,2.3457867934612602e-25
10214,9222,8355,7222,20643,12245,7788,0,-7.453748485584089e-14,2.194274062750258e-25
10201,9205,8369,7218,20434,11865,7616,0,-7.859662642468129e-14,2.3763264595920366e-25
10215,9530,9231,9659,15046,18079,12904,0,-2.0779659858855355e-13,2.2913839500463803e-25
10215,9250,8414,7295,19446,11927,7711,0,-9.187781831786531e-14,2.4550079978018694e-25
10234,9233,8392,7229,20276,11914,7650,0,-8.007607064624963e-14,2.3454215048309377e-25
10228,9249,8409,7281,20124,12147,7726,0,-8.23177920181654e-14,2.276019604914444e-25
10215,9233,8407,7276,19831,11939,7742,0,-8.58341279566362e-14,2.4130594574721437e-25
10209,9211,8359,7232,19598,11633,7572,0,-8.988511239865206e-14,2.57458881602656e-25
10215,9199,8333,7212,19596,11666,7519,0,-8.999340579055258e-14,2.5535264526767494e-25
10222,9246,8445,7304,21256,12643,7903,0,-6.876208649153321e-14,2.0043626190476318e-25
10173,9212,8349,7232,19030,11724,7647,0,-9.755742649856577e-14,2.6190520152774705e-25
10187,9217,8362,7254,20023,11704,7594,0,-8.473264460237428e-14,2.505641602731118e-25
10156,9214,8360,7255,19114,11576,7619,0,-9.740907577719396e-14,2.697068010572099e-25
10201,9210,8381,7237,20870,12154,7703,0,-7.332416949131446e-14,2.219976254351421e-25
10224,9237,8416,7263,20000,12049,7756,0,-8.315406030498209e-14,2.3347683388696756e-25
10204,9244,8439,7325,19881,12258,7899,0,-8.471455197541636e-14,2.293239024556605e-25
10200,9192,8342,7194,19428,11765,7582,0,-9.125835388313454e-14,2.5315252897342777e-25
10065,9348,8947,8978,15253,16627,11864,0,-1.9021662603103332e-13,2.4194182767929785e-25
10062,9298,8828,8790,15128,16027,11371,0,-1.950519202037441e-13,2.571521667027042e-25
10069,9335,8901,8902,14814,16461,11593,0,-2.0882187080483125e-13,2.560227976186614e-25
10057,9373,8936,9037,15151,16328,11526,0,-2.0257115513211082e-13,2.5529481744514044e-25
10041,9301,8919,8965,15343,16649,11628,0,-1.9058457257897813e-13,2.4064249812776688e-25
10019,9245,8926,8909,15995,16235,11296,0,-1.713784159365259e-13,2.3692600454913007e-25
10083,9350,8904,8946,14821,16791,11887,0,-2.0509885504756936e-13,2.4737229232130894e-25
10095,9345,9011,9049,14945,16647,11849,0,-2.0508098540767336e-13,2.534300344944838e-25
10120,9428,9066,9302,14886,16931,12266,0,-2.1131734887961086e-13,2.5697769462351763e-25
10117,9423,9046,9211,14890,16871,12075,0,-2.1037328179355376e-13,2.524995761894348e-25
10060,9388,9085,9170,15256,16963,11990,0,-1.9633578690915918e-13,2.3874293665032176e-25
10071,9358,8919,8974,15021,16887,11928,0,-1.9780413479654396e-13,2.396427044149189e-25
10051,9293,8835,8827,14532,16206,11537,0,-2.1895149756375062e-13,2.743843153700873e-25
10068,9316,8870,8815,14982,16318,11501,0,-1.9955216537050045e-13,2.5152470067029245e-25
10119,9415,9017,9056,14914,16768,11896,0,-2.053770256767229e-13,2.452680480381947e-25
10125,9445,9083,9212,15022,17051,12178,0,-2.030269002706359e-13,2.4074354851505213e-25
10112,9387,9024,9127,15025,17030,12065,0,-2.0130208440044237e-13,2.4043094588298395e-25
10095,9411,9100,9182,15288,16949,11805,0,-1.9799318412729464e-13,2.350501755379221e-25
10079,9354,9060,9085,15557,16763,11647,0,-1.867414761476072e-13,2.3184356793442078e-25
10076,9352,8872,8876,15009,16289,11461,0,-2.0177559793435208e-13,2.523128856349668e-25
10065,9351,8985,8971,15222,17099,11944,0,-1.8980296243648615e-13,2.272407708464306e-25
10053,9350,8932,8911,15123,16670,11651,0,-1.9601086537071763e-13,2.3947693037679184e-25
10081,9394,8989,9054,15164,16805,11773,0,-1.9808377056114755e-13,2.3840684061559634e-25
10039,9303,8899,8925,14652,16677,11747,0,-2.1473769971513174e-13,2.5960397042374876e-25
10104,9389,9005,9114,14745,17009,12030,0,-2.1316934607356005e-13,2.4948550325356556e-25
10055,9345,8992,9045,14948,16963,11856,0,-2.054696160042962e-13,2.4385771684143826e-25
10076,9355,8993,9024,15325,16529,11485,0,-1.9551386690645767e-13,2.421473146257305e-25
10073,9405,9026,9088,15242,16709,11601,0,-1.9959814653483747e-13,2.393554446812476e-25
10112,9390,8974,9080,14679,16908,11862,0,-2.1731379946237318e-13,2.5189183069749427e-25
10028,9317,8985,8932,15470,16589,11379,0,-1.8884611942470034e-13,2.345967764653832e-25
10033,9323,8899,8899,14361,15893,11178,0,-2.384149306242938e-13,2.93943564878058e-25
10024,9299,8885,8871,14564,16297,11388,0,-2.2315911542120706e-13,2.716798293582629e-25
10065,9332,8920,8953,14706,16881,11791,0,-2.1236799434601704e-13,2.4956550814154684e-25
10062,9313,8947,8891,15117,16715,11606,0,-1.9594649618270464e-13,2.388128293717845e-25
10070,9403,9025,9118,15147,16991,11753,0,-2.0213480171024106e-13,2.3586206606561524e-25
10032,9346,9031,8960,15323,16463,11297,0,-1.9689467114486647e-13,2.413415562082492e-25
9993,9270,8758,8690,14375,15334,10716,0,-2.3740365473738273e-13,3.0576815731686435e-25
10010,9286,8846,8761,14708,16051,11172,0,-2.1571556983339603e-13,2.6899093960861497e-25
10024,9335,8990,8902,15416,16360,11197,0,-1.927158073521097e-13,2.3973110384273685e-25
10083,9373,8944,8998,14917,16827,11706,0,-2.0665657220466453e-13,2.4319371862978588e-25
10058,9380,8981,9049,14964,16701,11559,0,-2.101968400325427e-13,2.4811577689296515e-25
10050,9313,8879,8911,14668,16245,11359,0,-2.2041138429903636e-13,2.704815547344675e-25
10553,9714,9096,8860,15547,15832,10912,0,-1.814042061387586e-13,2.0952343090026455e-25
10547,9708,9032,8819,15715,15179,10480,0,-1.813031294607951e-13,2.2293784504611866e-25
10665,9873,9312,9251,16193,16203,11230,0,-1.6828863902244316e-13,1.9116450790786224e-25
10539,9676,8947,8655,15465,15119,10445,0,-1.8398250284424039e-13,2.252874485013095e-25
10590,9772,9195,9024,16106,16460,11158,0,-1.649501716544292e-13,1.8408360359312494e-25
10631,9861,9222,8991,16353,16108,10847,0,-1.6030236391969438e-13,1.8034566556815336e-25
10697,9942,9349,9306,16689,16720,11454,0,-1.5206034721871867e-13,1.6808986195977852e-25
10543,9724,9115,8905,15914,16294,11238,0,-1.660644043786288e-13,1.9177609136647939e-25
10578,9788,9113,8962,15646,16472,11325,0,-1.7504839295914872e-13,1.9121319520788766e-25
10590,9766,9115,8951,15982,16098,11063,0,-1.6752547683714475e-13,1.9347223078078373e-25
10644,9843,9185,9046,15991,16025,11033,0,-1.7040714993891589e-13,1.9338973095402437e-25
10667,9892,9305,9205,16194,16498,11451,0,-1.6334260260486448e-13,1.8169133692756877e-25
10718,10005,9420,9453,16277,17488,12093,0,-1.5987053185166589e-13,1.6233576332108737e-25
10440,9571,8786,8357,16070,13451,9442,0,-1.7072168136517292e-13,2.6462986653057555e-25
10445,9565,8859,8460,15907,14009,9789,0,-1.7391182400278945e-13,2.5245841353193615e-25
10576,9761,9170,9001,15931,16538,11455,0,-1.6540014077825544e-13,1.8699823028628004e-25
10627,9818,9212,9123,15732,17457,11980,0,-1.6790206515268404e-13,1.7170756602277642e-25
10677,9883,9328,9301,15955,17277,12099,0,-1.6488082192174395e-13,1.7417432420249388e-25
10666,9895,9348,9272,16128,17227,11973,0,-1.604725447932688e-13,1.699896815885379e-25
10744,9981,9454,9513,16558,17821,12286,0,-1.5102013288639281e-13,1.5384678518296827e-25
10699,9930,9359,9306,16376,17187,11925,0,-1.5456139619893865e-13,1.6521969466031176e-25
10714,9945,9366,9424,16125,17203,12073,0,-1.637587604357309e-13,1.7336137243911527e-25
10645,9859,9324,9317,16044,17968,12376,0,-1.595468611777631e-13,1.6092327379819628e-25
10605,9775,9210,9131,15844,17163,11947,0,-1.6545223867518944e-13,1.7906947346602146e-25
10520,9685,9092,8886,16199,15620,10794,0,-1.6358739927763333e-13,2.049711987556117e-25
10706,9945,9420,9495,16491,17601,12143,0,-1.546307025356236e-13,1.6071422314722397e-25
10589,9783,9124,8883,16035,16317,11160,0,-1.6195460026893585e-13,1.8340393371366614e-25
10592,9750,9048,8806,16972,15899,10812,0,-1.3850781679703825e-13,1.759400225025175e-25
10613,9829,9209,9157,16068,17330,11846,0,-1.607722414573533e-13,1.6886983858865077e-25
10640,9853,9308,9336,16116,17641,12334,0,-1.5867347677022465e-13,1.675469531479652e-25
10634,9865,9285,9293,16206,16871,11687,0,-1.6326183390057385e-13,1.7892721883068936e-25
10656,9896,9369,9371,16186,17231,11996,0,-1.6200282904855994e-13,1.7269928301270425e-25
10707,9994,9455,9586,16386,17948,12494,0,-1.5613011998277177e-13,1.575896017924338e-25
10761,9962,9440,9486,16351,18402,12633,0,-1.5141683270174553e-13,1.469314455513488e-25
10576,9741,9150,9023,16169,16766,11445,0,-1.5911649091070578e-13,1.7869214479883405e-25
10578,9635,8462,8231,12915,19762,15440,0,-1.9256223285919839e-13,1.77223190259666e-25
10610,9713,8851,8547,14965,18685,13875,0,-1.4806379233081982e-13,1.5311780529873553e-25
10525,9613,8508,8147,13600,18727,13912,0,-1.8020508181995762e-13,1.723906319299292e-25
10551,9647,8602,8278,14011,17189,12694,0,-1.8601643972137694e-13,1.967295416128315e-25
10551,9655,8648,8329,13950,16559,12110,0,-1.9999785377070823e-13,2.1506829118847653e-25
10583,9681,8583,8342,13563,19703,15388,0,-1.712703211189693e-13,1.632057322896139e-25
10512,9577,8417,8100,13481,19103,15020,0,-1.6960881769227704e-13,1.7213515150935727e-25
10551,9606,8475,8151,13660,19264,14822,0,-1.6667453657216246e-13,1.6360025567901323e-25
10536,9635,8588,8367,13841,19160,14960,0,-1.67505771914184e-13,1.699955848489461e-25
10504,9570,8422,8140,13169,18841,14903,0,-1.8533694593401175e-13,1.8834416002486686e-25
10580,9700,8606,8391,13319,19481,15266,0,-1.8450224700170589e-13,1.749753332031338e-25
10598,9710,8635,8490,13966,19210,14945,0,-1.6706267568870152e-13,1.664129522450648e-25
10637,9763,8695,8635,13779,19801,15277,0,-1.7539384366196337e-13,1.633681222187563e-25
10492,9550,8343,7976,13291,18854,14976,0,-1.7244206038532985e-13,1.7841178514556496e-25
10554,9625,8484,8230,13450,19402,15325,0,-1.7211362211224572e-13,1.7039070511125546e-25
10605,9676,8565,8379,13365,19358,15389,0,-1.802006773337433e-13,1.7703552722984217e-25
10599,9737,8638,8440,13409,19375,15277,0,-1.8247053699371688e-13,1.7485447186659838e-25
10666,9799,8878,8817,14406,19092,14329,0,-1.7013512646263459e-13,1.6360570846603187e-25
10521,9573,8398,7986,13053,18170,14647,0,-1.8608951136763012e-13,1.982374979029633e-25
10539,9595,8410,8052,12953,19226,15299,0,-1.8502652258714342e-13,1.808556375732533e-25
10606,9747,8665,8571,13422,19352,15326,0,-1.8690927063165274e-13,1.8102679660488845e-25
10663,9797,8841,8802,13543,19314,15107,0,-1.936245648066412e-13,1.8452843566885765e-25
10537,9621,8480,8208,13458,18507,15001,0,-1.7486219776029642e-13,1.8832277454234104e-25
10678,9742,8723,8592,15015,16614,13262,0,-1.5399747037880118e-13,1.9715693135574406e-25
10586,9629,8513,8252,13308,19212,15420,0,-1.7699614140120732e-13,1.7854571320460542e-25
10556,9679,8838,8478,14705,13781,9706,0,-2.2062365209479427e-13,2.8539301825243724e-25
10496,9556,8603,7966,15061,12405,8652,0,-2.0454027983626431e-13,3.1464496559782287e-25
10546,9660,8751,8395,14334,13189,9455,0,-2.399882066292358e-13,3.2437241294548934e-25
10561,9648,8823,8384,14437,12932,9395,0,-2.354343586012213e-13,3.3311700262648226e-25
10571,9638,8730,8227,14714,12795,9051,0,-2.2206397103462747e-13,3.158115989338061e-25
10745,9924,9131,8982,15441,15945,11292,0,-1.806103121590473e-13,1.9972874792517619e-25
10620,9743,8902,8584,14953,13853,9978,0,-2.0798231198748814e-13,2.7557055209105543e-25
10606,9704,8860,8410,14662,13580,9681,0,-2.1854481294514317e-13,2.876064618225023e-25
10627,9728,8929,8596,14688,13758,9834,0,-2.2313306834064148e-13,2.8916232007545e-25
10670,9819,9051,8773,15175,14925,10579,0,-1.9511970150456935e-13,2.3314078639152775e-25
10791,9958,9166,9029,15245,16315,11605,0,-1.8373427610001916e-13,1.9454178878900156e-25
10738,9854,9068,8752,15380,14908,10624,0,-1.8455854170333258e-13,2.233612542142503e-25
10644,9763,8980,8580,15203,13636,9817,0,-2.0049476260656118e-13,2.7305716442348793e-25
10700,9871,9104,8747,15582,15045,10612,0,-1.781015233091804e-13,2.1341734909092395e-25
10585,9708,8879,8471,14629,13042,9437,0,-2.294566381783078e-13,3.1955999470446434e-25
10477,9550,8623,8299,13224,15377,11654,0,-2.4392204353848113e-13,2.8949065039891047e-25
10549,9651,8645,8443,12347,15413,11905,0,-3.015563944497914e-13,3.4300329508073188e-25
10498,9651,8611,8448,11880,15692,12225,0,-3.3166760309820187e-13,3.7263227249555254e-25
10395,9489,8580,8125,14259,13889,10194,0,-2.1488713187672373e-13,2.989514176089018e-25
10481,9610,8604,8449,12022,15351,11841,0,-3.3104676418336873e-13,3.802508618498906e-25
10461,9616,8620,8514,12353,15401,11652,0,-3.154832378270168e-13,3.5668742818801405e-25
10442,9582,8559,8349,12175,15566,11987,0,-3.085800309365082e-13,3.49698079798902e-25
10434,9544,8491,8279,12359,16083,12440,0,-2.797271082534064e-13,3.1271272679513445e-25
10427,9510,8420,8230,12491,15953,12515,0,-2.6632860718428565e-13,3.10334129581528e-25
10436,9560,8660,8254,14359,13949,10057,0,-2.1925717895441316e-13,2.9240279663428824e-25
10355,9438,8438,7867,14078,13132,9698,0,-2.2088342851457715e-13,3.29049238200437e-25
10435,9522,8468,8139,12716,15863,11928,0,-2.588394422853655e-13,2.8691259296128714e-25
10471,9595,8574,8448,12366,15636,12114,0,-2.9753931235322257e-13,3.4223534664759926e-25
10446,9561,8500,8305,12695,16254,12446,0,-2.5929929727710996e-13,2.8666849988459345e-25
10513,9615,8630,8467,12409,15667,12019,0,-2.9692978667238384e-13,3.345002253680764e-25
10349,9468,8543,7943,14377,13044,9395,0,-2.1835801391133636e-13,3.219409287287034e-25
10483,9561,8464,8160,12444,16421,13024,0,-2.530872907833782e-13,2.8357493507897524e-25
10570,9654,8549,8203,13207,14661,11434,0,-2.416905747025534e-13,3.022031223954396e-25
10461,9602,8540,8374,12428,16431,12759,0,-2.736984511958714e-13,2.9898440855964765e-25
10524,9608,8534,8392,12190,15738,12139,0,-3.043379302173629e-13,3.404995217877864e-25
10410,9521,8664,8143,14647,11940,8746,0,-2.3177288270226953e-13,3.827431859416664e-25
10447,9527,8667,8211,14593,12511,9085,0,-2.28581895893388e-13,3.5319208459692536e-25
10472,9562,8679,8294,14029,13429,9678,0,-2.4582874560461987e-13,3.302962078008264e-25
10511,9611,8812,8336,15046,12980,9317,0,-2.0832054730794358e-13,3.0863425873264065e-25
10572,9656,8826,8483,14969,14085,9945,0,-2.0406034986553167e-13,2.6665921891540566e-25
10440,9550,8730,8169,14801,12217,8880,0,-2.2199906830970543e-13,3.5559058300287555e-25
10536,9676,8904,8634,15063,14767,10725,0,-1.9302634956201413e-13,2.5004643877534013e-25
10505,9630,8876,8457,15100,13208,9623,0,-2.0549216926234487e-13,3.041929292398407e-25
10443,9527,8692,8198,14484,12132,8907,0,-2.377899793702402e-13,3.803906047395974e-25
10356,9477,8564,8038,13947,11948,8727,0,-2.635096858680984e-13,4.138318656060808e-25
10459,9542,8725,8151,15365,12815,8985,0,-1.949017991147499e-13,3.0007915160906377e-25
10328,9383,8457,7766,15056,12040,8493,0,-2.014598938704401e-13,3.4548465713157627e-25
10393,9447,8539,8086,14441,12502,8832,0,-2.3652425453042683e-13,3.5810677784799244e-25
10294,9347,8397,7708,14219,11578,8327,0,-2.41103503245772e-13,4.111466139450205e-25
10274,9298,8357,7624,14938,11425,7999,0,-2.121842538104928e-13,3.880707717735513e-25
10131,9136,8351,7125,20457,11081,7243,0,-8.081148757418132e-14,2.7746237460005203e-25
10147,9153,8288,7088,19270,10944,7186,0,-9.628916055232027e-14,2.966721229825319e-25
10133,9133,8359,7104,20978,11323,7289,0,-7.401294230015057e-14,2.5827700024759344e-25
10134,9159,8344,7123,19962,11229,7304,0,-8.61731702151827e-14,2.73557048910229e-25
10150,9161,8347,7127,20308,11538,7394,0,-8.081027132009801e-14,2.5370015842101524e-25
10154,9140,8399,7124,20247,11472,7382,0,-8.157452865438007e-14,2.583650652668322e-25
10185,9197,8419,7157,20279,11656,7429,0,-8.117663359126123e-14,2.4535610981119605e-25
10210,9202,8432,7212,19156,11663,7493,0,-9.671981926339285e-14,2.595727024279053e-25
10157,9128,8241,7080,17375,10438,6993,0,-1.34543615776995e-13,3.6475628683284045e-25
10163,9183,8359,7143,18528,11416,7461,0,-1.0579294539272301e-13,2.8145054701497963e-25
10186,9180,8377,7152,19829,11507,7404,0,-8.699263611215322e-14,2.5880886018987127e-25
10198,9206,8388,7214,19179,11043,7363,0,-9.82436728840964e-14,2.9297330390578975e-25
10141,9135,8325,7134,19737,11030,7272,0,-8.976109330522315e-14,2.899670841568989e-25
10143,9162,8426,7149,20112,11216,7306,0,-8.477713188166109e-14,2.723439943567405e-25
10200,9179,8307,7140,19432,11343,7330,0,-9.29265410062371e-14,2.7121914363709646e-25
10182,9142,8409,7129,20193,11278,7287,0,-8.319032699401547e-14,2.6719026809879605e-25
10146,9154,8391,7126,20135,11570,7410,0,-8.274155303905378e-14,2.5429196221967713e-25
10180,9180,8396,7155,19950,11386,7376,0,-8.58661300905368e-14,2.635848839069133e-25
10191,9182,8426,7147,20887,11620,7408,0,-7.425087719076815e-14,2.412077983621253e-25
10165,9164,8393,7140,20114,11611,7475,0,-8.244845203539295e-14,2.522940927084694e-25
10172,9158,8313,7104,20149,11265,7271,0,-8.341514686890535e-14,2.671503460784956e-25
10183,9173,8352,7140,19981,11482,7365,0,-8.521111912732073e-14,2.5831656164266577e-25
10140,9139,8284,7066,19908,11082,7224,0,-8.638705676019204e-14,2.8089032643319615e-25
10172,9164,8283,7118,18449,10563,7053,0,-1.1246496162687887e-13,3.3293533964778467e-25
10159,9154,8321,7112,19456,11003,7184,0,-9.410344857748115e-14,2.908516884718485e-25
10164,9155,8294,7115,20836,11111,7231,0,-7.614541266474268e-14,2.6883700318850196e-25
10187,9152,8323,7116,20761,11319,7325,0,-7.58356019407233e-14,2.5857869244020273e-25
10171,9154,8359,7120,19264,10673,7113,0,-9.801761153231019e-14,3.1318056665917086e-25
10154,9134,8269,7069,18670,10851,7183,0,-1.0527857162184763e-13,3.119699359193353e-25
10151,9132,8189,7106,18015,10618,7122,0,-1.1946393335691942e-13,3.4228770863716396e-25
10130,9123,8176,7039,17996,10719,7133,0,-1.1765551997922494e-13,3.3313812409434967e-25
10168,9146,8312,7064,20422,11737,7400,0,-7.786446577965307e-14,2.410442336508428e-25
10181,9154,8291,7083,20246,11544,7321,0,-8.110655250130622e-14,2.514050907315285e-25
10181,9156,8221,7070,18902,11101,7141,0,-1.0180429027369522e-13,2.8998225852967167e-25
10142,9158,8309,7104,20046,11459,7378,0,-8.372602449120084e-14,2.602587080707611e-25
10136,9133,8284,7081,20160,11451,7378,0,-8.182996260055338e-14,2.6071859478195657e-25
